listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohosts,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
13325847,Metro apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-13325847/original/39279f35-4555-430e-bbd3-89e20c70f1e7.jpeg,48,40833948,Elena,"",true,40.1997,44.4991,4,1,1,1.0,false,"",false,1,Strict,AMD,0,0,106,4.92,4.9,4.9,5.0,4.9,4.8,4.8,6907.0,2686435.0,45.0,17555.9,0.4,0.4,18.9,7360.1,20.4,7948.0,149,27,216,365,1630.0,632539.0,52.2,20255.0,0.4,0.0,18.1,7028.2,0.0,0.0,33,0,57,90
13631391,2-BDR/Abovyan str/Downtown/Modern,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13631391/original/19513886-de56-4453-9f6c-ffb06a3166f8.jpeg,25,511676899,My,64296604:Tevos,true,40.1882,44.5235,6,2,4,1.0,false,"",true,3,Moderate,AMD,30,0,44,4.82,4.9,4.9,4.7,5.0,4.9,4.8,7274.0,2822718.0,77.3,30162.3,0.3,0.3,19.9,7733.5,24.2,9377.8,93,64,272,365,1099.0,424755.0,86.8,33645.2,0.1,0.2,12.2,4719.5,16.2,6246.4,12,22,78,90
13746627,Yerevan Central Sunny Apartment Self Check-in 24/7,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13746627/original/e65247ff-d9d9-40c2-9ae0-8b715ac15365.jpeg,42,80506026,Manushak,"",true,40.1827,44.5208,2,1,1,1.0,false,"",false,3,Moderate,AMD,17,0,48,4.98,5.0,4.9,5.0,5.0,4.9,4.9,7021.0,2744157.0,68.5,26734.9,0.3,0.4,19.2,7518.2,22.5,8795.4,112,53,253,365,1638.0,638182.0,58.4,22687.1,0.3,0.0,18.2,7090.9,0.0,0.0,29,0,61,90
13832957,Apartment for Rent in Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13832957/original/1b5a865b-8cad-44d9-9329-8209ea896146.jpeg,13,5645292,Aram,"",false,40.1779,44.5247,2,1,1,1.0,false,"",false,15,Strict,AMD,0,0,5,4.6,5.0,5.0,4.6,4.8,5.0,4.0,393.0,152448.0,34.3,13396.8,0.0,0.0,1.1,417.7,0.0,0.0,11,0,354,365,0.0,0.0,32.6,12649.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
13836688,Nice apartment at Republic Square. New building!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/86cb15aa-2e9e-499f-9b7b-db7dbd677ef0.jpg,32,29942157,Arsen,"",false,40.1800,44.5152,4,2,3,1.0,false,"",false,3,Strict,AMD,0,0,116,4.92,4.9,5.0,4.9,5.0,5.0,4.9,1088.0,417726.0,95.2,37192.9,0.0,0.0,3.0,1144.5,4.2,1594.4,11,103,354,365,1088.0,417726.0,98.3,38170.7,0.1,0.0,12.1,4641.4,0.0,0.0,11,0,79,90
14018876,Bunglow with a garden view :),Private room in bed and breakfast,private_room,https://a0.muscache.com/im/pictures/13a6f191-8d99-4a42-8cad-59f7bf166056.jpg,8,66340406,Zara,"",false,40.1980,44.4974,,,1,0.0,false,"",,1,Flexible,AMD,2,,21,4.48,4.5,4.8,3.9,4.8,4.5,4.7,183.0,72337.0,12.8,4998.9,0.0,0.0,0.5,198.2,0.0,0.0,13,0,352,365,0.0,0.0,10.5,4064.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
14118707,Cosy Apartment on the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/1c3849fc-b9aa-4998-b6e5-10e6de5f07ff.jpg,18,85099194,Arevhat,"",false,40.1759,44.5107,3,2,1,1.0,false,"",false,10,Strict,AMD,0,0,24,4.83,4.8,4.8,4.8,4.9,5.0,4.6,9103.0,3548111.0,38.0,14811.5,0.6,0.0,24.9,9720.9,0.0,0.0,236,0,129,365,2415.0,938520.0,42.4,16469.9,0.7,0.0,26.8,10428.0,0.0,0.0,59,0,31,90
14140135,"Center of Yerevan, 5 min away from Opera",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-14140135/original/4146a333-85f2-4c78-ad7d-deb0c918e61c.jpeg,19,18880692,Anna,"",false,40.1822,44.5202,3,1,2,1.5,false,"",false,1,Flexible,AMD,28,0,26,4.85,4.9,4.8,4.9,5.0,4.9,4.9,1594.0,629661.0,46.8,18270.0,0.1,0.0,4.4,1725.1,0.0,0.0,32,0,333,365,41.0,15742.0,39.7,15426.8,0.0,0.0,0.5,174.9,0.0,0.0,1,0,89,90
14164123,Nice Apt. at the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-14164123/original/6506edca-cae9-4680-87bd-2fca0e3ca3b5.jpeg,25,85099194,Arevhat,"",false,40.1779,44.5138,3,1,1,1.0,false,"",false,10,Strict,AMD,0,0,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8266.0,3230861.0,40.6,15869.5,0.5,0.7,22.6,8851.7,29.7,11621.8,199,87,166,365,2808.0,1090679.0,41.6,16132.4,0.7,0.0,31.2,12118.7,0.0,0.0,67,0,23,90
14216625,Luxury Apt. in a New Build. at the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/88658c0f-df67-4b46-967c-65bef0e145ea.jpg,21,85099194,Arevhat,"",false,40.1784,44.5143,5,2,2,1.0,false,"",false,10,Strict,AMD,0,0,2,,,,,,,,998.0,384529.0,60.5,23657.3,0.0,0.0,2.7,1053.5,0.0,0.0,16,0,349,365,705.0,270676.0,64.0,24866.5,0.1,0.0,7.8,3007.5,0.0,0.0,11,0,79,90
14223474,Cozy apt at the heart of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e67462d4-5191-4c92-9116-91aa8eee8d99.jpg,21,49922485,Tigran,37792194:Armine,false,40.1826,44.5096,4,1,2,1.0,false,"",false,2,Moderate,AMD,10,0,62,4.74,4.9,4.9,4.7,4.9,5.0,4.7,4891.0,1902976.0,45.7,17835.4,0.3,0.3,13.4,5213.6,13.8,5375.6,102,11,263,365,462.0,179151.0,51.1,19826.6,0.1,0.0,5.1,1990.6,0.0,0.0,8,0,82,90
14263205,Luxury 2 Bedroom Apt. at the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/026087f4-8662-4d96-994b-67a9a95ba5de.jpg,20,85099194,Arevhat,"",false,40.1783,44.5141,5,2,2,1.0,false,"",false,10,Strict,AMD,0,0,5,5.0,4.8,5.0,5.0,5.0,5.0,5.0,2979.0,1154809.0,56.3,21990.1,0.2,0.2,8.2,3163.9,10.1,3901.4,57,69,308,365,708.0,271828.0,57.9,22493.0,0.1,0.0,7.9,3020.3,0.0,0.0,12,0,78,90
14263606,Posh 2 Bedroom Apt. at the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d02a1f76-3f6b-43b4-8884-446ce67aee2c.jpg,17,85099194,Arevhat,"",false,40.1785,44.5142,4,2,3,1.0,false,"",false,10,Strict,AMD,0,0,5,4.8,4.8,5.0,4.8,5.0,5.0,5.0,1076.0,417504.0,60.3,23553.5,0.0,0.1,2.9,1143.8,3.3,1272.9,18,37,347,365,689.0,264532.0,61.0,23682.8,0.1,0.0,7.7,2939.2,0.0,0.0,11,0,79,90
14355206,HOLIDAY,Entire home,entire_home,https://a0.muscache.com/im/pictures/831aaedf-473b-4eb8-b8e7-a70ab232fcdf.jpg,33,86984880,Zaven,"",false,40.1547,44.5153,9,4,4,2.5,false,"",false,3,Flexible,AMD,0,0,3,4.33,4.3,5.0,5.0,5.0,4.3,4.3,5694.0,2209553.0,110.2,43019.5,0.1,0.0,15.6,6053.6,0.0,0.0,52,0,313,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
14521957,15min to center-Sunny House-extremely low price,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-14521957/original/dad78412-bece-4547-ba79-b034b3607546.jpeg,14,89739990,Ani,"",false,40.2039,44.5219,3,1,3,1.0,false,"",true,3,Moderate,AMD,15,0,60,4.87,5.0,4.9,4.9,5.0,4.7,4.8,1918.0,744480.0,32.6,12722.8,0.2,0.2,5.3,2039.7,7.7,2989.9,58,116,307,365,30.0,11733.0,34.2,13279.5,0.0,0.0,0.3,130.4,0.9,335.2,1,55,89,90
14719183,3 bedroom apartment 140 sqm on the 4th floor,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cfa4acf4-87f0-4c67-93a4-da3bab81582a.jpg,23,76161999,George,"",false,40.1803,44.5063,6,3,4,1.0,false,"",false,7,Flexible,AMD,0,0,22,4.73,4.6,4.8,4.7,4.7,4.9,4.7,9301.0,3609651.0,92.0,35958.7,0.3,0.3,25.5,9889.5,27.5,10679.4,101,27,264,365,1305.0,509613.0,95.2,36988.0,0.2,0.2,14.5,5662.4,19.5,7606.2,14,23,76,90
14757932,One-bedroom Apt. on the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/56d0f939-22f8-41e3-9b30-599aaf0dcaaf.jpg,22,85099194,Arevhat,"",false,40.1803,44.5081,3,1,1,1.0,false,"",false,10,Strict,AMD,0,0,2,,,,,,,,1017.0,392347.0,45.1,17603.9,0.1,0.0,2.8,1074.9,0.0,0.0,23,0,342,365,560.0,215004.0,45.0,17467.5,0.1,0.0,6.2,2388.9,0.0,0.0,12,0,78,90
14869723,Apt. on the Republic Square with a View on Ararat,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/90c8e0ab-d05a-4667-818b-fa63efc8a521.jpg,21,85099194,Arevhat,"",false,40.1808,44.5083,3,1,1,1.0,false,"",false,10,Strict,AMD,0,0,30,4.83,4.9,4.9,4.8,4.9,4.8,4.8,4899.0,1907795.0,38.3,14947.4,0.3,0.5,13.4,5226.8,20.3,7916.2,116,124,249,365,1359.0,528523.0,41.6,16143.7,0.4,0.0,15.1,5872.5,0.0,0.0,33,0,57,90
14881166,"Spacious, bright 2-room apartment in the center",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/76494ba3-1e81-4f85-9a8c-113b85e51805.jpg,26,93281409,Armen,263816602:Gevorg,false,40.1787,44.5187,4,2,4,1.5,false,"",false,2,Flexible,AMD,0,0,19,4.68,4.7,5.0,4.4,4.9,4.9,4.7,3652.0,1414699.0,56.8,22200.8,0.2,1.0,10.0,3875.9,58.0,22455.5,60,302,305,365,3652.0,1414699.0,61.1,23747.4,0.7,1.0,40.6,15718.9,58.0,22455.5,60,27,30,90
15177004,Beautiful sunny home,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/f686ff07-933f-48c8-9edf-4d84896bc07d.jpg,27,96326033,Sirun,"",false,40.2000,44.5601,6,2,3,1.5,false,"",false,7,Firm,AMD,35,0,37,5.0,5.0,5.0,5.0,5.0,4.9,4.9,1131.0,439439.0,40.6,15871.0,0.1,0.1,3.1,1203.9,4.6,1771.9,28,117,337,365,555.0,213081.0,43.1,16748.1,0.1,0.0,6.2,2367.6,0.0,0.0,13,0,77,90
15235876,"City Center. Nice, clean and  quiet  Apartment",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15235876/original/f8606945-3221-467b-8381-0ede5faac3a5.jpeg,16,96858399,Diana,"",false,40.1804,44.5056,5,2,4,1.0,false,"",false,7,Moderate,AMD,30,0,16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1147.0,452320.0,58.0,22647.6,0.1,0.1,3.1,1239.2,5.8,2273.0,21,166,344,365,0.0,0.0,64.2,24922.7,0.0,0.0,0.0,0.0,0.0,0.0,0,73,90,90
15696032,"Rent in Yerevan, rent in Yerevan city center",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b05b4607-a41d-4757-a791-0b10e73a16de.jpg,30,101330268,Paruyr,"",false,40.1805,44.5220,3,1,1,1.0,false,"",false,2,Firm,AMD,0,0,6,5.0,5.0,5.0,4.8,5.0,5.0,5.0,1643.0,635053.0,94.2,36782.5,0.0,0.0,4.5,1739.9,4.8,1856.9,17,23,348,365,614.0,235741.0,87.1,33825.7,0.1,0.0,6.8,2619.3,0.0,0.0,7,0,83,90
15856065,Cosy flat in the centre of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/2ff1ef4c-0485-4156-a0b8-9c2fa6aa0559.jpg,15,102750771,Sona,"",false,40.1820,44.5200,2,1,1,1.0,false,"",false,3,Moderate,AMD,0,0,49,4.88,4.9,4.9,4.8,4.9,4.9,4.7,1859.0,725043.0,41.8,16314.3,0.1,0.3,5.1,1986.4,11.5,4503.4,44,204,321,365,0.0,0.0,38.7,15047.3,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
15878898,Studio Apartment in Alley Residence,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15878898/original/1f1fdfab-45de-401c-a495-5aecf08c9ff6.jpeg,12,61222356,Hyur Service,"",true,40.1816,44.5111,2,1,2,1.0,false,"",true,2,Moderate,AMD,0,0,28,4.89,4.8,4.7,4.9,4.9,5.0,4.8,11882.0,4628006.0,70.4,27502.4,0.4,0.5,32.6,12679.5,39.2,15273.9,156,62,209,365,3643.0,1417067.0,66.4,25797.1,0.6,0.0,40.5,15745.2,0.0,0.0,54,0,36,90
15879395,Studio Apartment in Alley Residence,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15879395/original/aa30844d-db87-4a50-8fe1-b28795a15721.jpeg,9,61222356,Hyur Service,"",true,40.1815,44.5111,2,1,2,1.0,false,"",true,2,Moderate,AMD,0,0,46,4.87,4.9,4.9,4.9,4.9,5.0,4.8,14835.0,5798822.0,71.8,28033.1,0.5,0.6,40.6,15887.2,45.9,17953.0,200,42,165,365,2122.0,828730.0,74.5,28923.4,0.3,0.6,23.6,9208.1,44.2,17265.2,29,42,61,90
15937376,Good location and comfortable flat in Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15937376/original/1aa3d5f0-1ce3-4add-a4a1-f70076e6d1ca.jpeg,25,103438567,Shushan,"",false,40.1913,44.5033,4,2,3,1.0,false,"",,3,Flexible,AMD,20,,31,4.97,4.9,5.0,5.0,5.0,4.9,4.8,3278.0,1272966.0,61.7,24124.1,0.2,0.0,9.0,3487.6,0.0,0.0,57,0,308,365,0.0,0.0,65.1,25293.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
16073280,Comfortable apartment near farmers market,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/36608f77-3fdd-4eb1-b6d1-b1c04c757601.jpg,8,3705068,Sam,"",false,40.2052,44.5209,2,1,2,1.0,false,"",true,7,Moderate,AMD,40,0,8,4.38,4.5,4.4,3.8,4.5,4.3,4.4,1924.0,755332.0,15.7,6116.0,0.3,0.8,5.3,2069.4,13.3,5209.2,123,220,242,365,620.0,241373.0,12.9,5011.3,0.5,0.7,6.9,2681.9,9.0,3498.2,47,21,43,90
16181935,My Apartments Yerevan (Duplex),Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/742a879b-06c8-44c2-8ef1-43a3ae554a29.jpg,17,105656520,My Apartments,"",false,40.1844,44.5217,4,2,5,1.0,false,"",true,1,Flexible,AMD,0,0,189,4.75,4.8,4.8,4.8,4.9,4.9,4.8,1566.0,608722.0,90.5,35353.9,0.0,0.1,4.3,1667.7,7.8,3013.5,16,163,349,365,0.0,0.0,82.1,31878.2,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
16183274,My Apartments Yerevan (Studio),Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/02209594-57f1-4b33-a980-7fdaa1a593ec.jpg,12,105656520,My Apartments,"",false,40.1848,44.5203,3,,2,1.0,false,"",true,1,Flexible,AMD,0,0,32,4.84,4.9,5.0,5.0,5.0,5.0,4.8,1877.0,724866.0,78.6,30707.3,0.1,0.0,5.1,1985.9,0.0,0.0,23,0,342,365,943.0,362052.0,77.9,30273.1,0.1,0.0,10.5,4022.8,0.0,0.0,12,0,78,90
16279137,"Central, modern flat with Ararat view from balcony",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b50a54e0-d7f3-4508-b2da-d5458006c17f.jpg,31,16610743,Lene,18487999:Mher,false,40.1838,44.5166,2,1,5,1.0,false,"",false,2,Moderate,AMD,10,0,72,4.9,4.9,4.9,4.8,4.9,5.0,4.9,4154.0,1617992.0,81.2,31732.1,0.1,0.2,11.4,4432.9,12.6,4917.9,51,36,314,365,0.0,0.0,83.4,32374.2,0.0,0.0,0.0,0.0,0.0,0.0,0,16,90,90
16422668,Your  ideal apartment in the center of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/4a2620ff-8e0b-4cc0-979c-c454ccc96285.jpg,18,107652567,Rita,"",false,40.1813,44.5276,3,2,3,1.0,false,"",false,2,Flexible,AMD,30,0,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7936.0,3101807.0,82.2,32085.8,0.3,0.3,21.7,8498.1,22.9,8938.9,99,18,266,365,1301.0,508047.0,82.7,32083.7,0.2,0.2,14.5,5645.0,18.1,7056.2,17,18,73,90
16568880,Apartment in center North Avenue,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cb41f7a8-f9e0-4645-ad82-f24aa824d2d8.jpg,40,109148552,Mихаил,"",true,40.1836,44.5134,3,1,1,1.0,false,"",true,1,Moderate,AMD,10,0,307,4.9,4.9,4.9,4.9,5.0,5.0,4.9,12148.0,4736125.0,46.2,18030.1,0.7,0.0,33.3,12975.7,0.0,0.0,262,0,103,365,3490.0,1354664.0,48.1,18670.4,0.8,0.0,38.8,15051.8,0.0,0.0,73,0,17,90
16610492,Nice & Cozy apartment near Dalma Garden Mall,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/aceb26f7-665d-49ba-947b-46f78a6bb409.jpg,10,51153256,Louisa,"",false,40.1795,44.4881,4,1,2,1.0,false,"",false,3,Flexible,AMD,9,15,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,619.0,237660.0,50.3,19664.7,0.0,0.1,1.7,651.1,3.4,1313.0,12,184,353,365,619.0,237660.0,50.4,19569.5,0.1,0.0,6.9,2640.7,0.0,0.0,12,0,78,90
16974466,2-BDR/Perfect Location/Cozy,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-16974466/original/7519d578-c398-4c96-91b8-2b8b8462b392.jpeg,20,511676899,My,64296604:Tevos,true,40.1840,44.5188,6,2,3,1.0,false,"",true,4,Moderate,AMD,30,0,35,4.86,4.8,4.9,4.7,4.9,4.9,4.7,5727.0,2236796.0,78.9,30787.0,0.2,0.0,15.7,6128.2,0.0,0.0,76,0,289,365,2170.0,844730.0,83.5,32380.8,0.3,0.0,24.1,9385.9,0.0,0.0,30,0,60,90
17009024,Apartments in the CITY CENTER near the OPERA,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/67d32c6b-eb8c-4cc7-b3c5-af379c9feaad.jpg,39,109148552,Mихаил,"",true,40.1849,44.5114,3,1,1,1.5,false,"",true,1,Moderate,AMD,10,0,323,4.85,4.9,4.9,4.9,4.9,5.0,4.9,6870.0,2673942.0,44.7,17450.5,0.4,0.4,18.8,7325.9,19.1,7427.6,150,5,215,365,1908.0,740399.0,46.6,18083.1,0.5,0.5,21.2,8226.7,22.4,8710.6,41,5,49,90
17018473,Apartment Near Main Postal Office by RIS,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTcwMTg0NzM%3D/original/f078dfdb-9c8f-4d6a-b4c2-17f4132b576d.jpeg,22,501943261,Milena,"23926479:Arman,202041716:Mane",true,40.1864,44.5048,5,2,4,1.5,false,"",true,1,Moderate,AMD,0,0,54,4.91,5.0,5.0,4.8,4.9,4.8,4.9,2299.0,894544.0,63.9,24960.9,0.1,0.0,6.3,2450.8,0.0,0.0,35,0,330,365,632.0,242648.0,61.7,23966.0,0.1,0.0,7.0,2696.1,0.0,0.0,10,0,80,90
17128685,Spacious pentouse on Amiryan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/40008cb4-7d0c-42e9-8fa1-5d21b7852e3f.jpg?aki_policy=medium,19,12525702,,"",false,40.1799,44.5068,6,3,3,3.0,,"",,2,,AMD,,,31,4.58,4.5,4.7,4.4,4.9,4.9,4.7,3587.0,1394839.0,49.9,19488.1,0.2,0.2,9.8,3821.5,10.2,3985.3,76,15,289,365,0.0,0.0,52.5,20387.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
17298551,Cozy 2-bedroom apt. w/balcony by Lovers' Park.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b1a0ba0a-ce5b-492a-8bd0-71d8dec6bd3e.jpg,32,116701807,Rufina,"",true,40.1929,44.5061,4,2,3,1.5,false,"",false,7,Firm,AMD,70,0,36,4.72,4.8,4.9,4.6,4.8,4.9,4.7,1798.0,697583.0,38.4,15010.1,0.1,0.2,4.9,1911.2,6.5,2527.5,45,89,320,365,0.0,0.0,41.5,16113.3,0.0,0.0,0.0,0.0,0.0,0.0,0,55,90,90
17344667,"Full of classic Yerevan charm, on Abovian street",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cdd07137-d16f-4185-8400-5b82bcf502ff.jpg,26,14838926,Anoush,137307200:Vahe,true,40.1889,44.5242,4,2,2,1.0,false,"",false,6,Strict,AMD,0,0,57,4.86,4.9,4.9,4.8,4.9,4.8,4.8,5225.0,2030897.0,53.8,21002.7,0.3,0.3,14.3,5564.1,14.4,5610.2,94,3,271,365,642.0,246492.0,53.7,20854.5,0.1,0.0,7.1,2738.8,0.0,0.0,12,0,78,90
17518642,Republic square apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTc1MTg2NDI%3D/original/c4d21219-5419-42a9-943c-185cc8883f1a.jpeg,32,118779157,Taron,"",false,40.1784,44.5114,4,1,3,1.5,false,"",true,3,Flexible,AMD,0,0,1,,,,,,,,1705.0,661342.0,51.8,20229.3,0.1,0.1,4.7,1811.9,5.8,2249.5,32,71,333,365,653.0,250716.0,54.3,21090.8,0.1,0.0,7.3,2785.7,0.0,0.0,12,0,78,90
17534634,Luxury penthouse/loft apartment in the city center,Entire chalet,entire_home,https://a0.muscache.com/im/pictures/51e82b12-bb6f-4f86-b4c0-0be847791c3e.jpg,31,118932034,Vadim,"",false,40.1849,44.5072,3,1,2,2.0,false,"",true,4,Moderate,AMD,40,0,72,4.97,5.0,5.0,5.0,5.0,5.0,4.9,662.0,254168.0,65.9,25762.8,0.0,0.0,1.8,696.4,2.9,1109.9,10,136,355,365,662.0,254168.0,65.9,25613.9,0.1,0.0,7.4,2824.1,0.0,0.0,10,0,80,90
17620460,Hovhannes Kochar's apt.,Entire loft,entire_home,https://a0.muscache.com/im/pictures/c3399ae3-76c2-4d10-a5d4-1b1e47cd8227.jpg,20,32348869,Anna,"",false,40.1825,44.5196,3,1,1,1.0,false,"",false,1,Moderate,AMD,8,0,124,4.85,4.9,4.9,4.8,4.9,5.0,4.8,12504.0,4883990.0,51.5,20110.9,0.7,0.0,34.3,13380.8,0.0,0.0,243,0,122,365,2766.0,1074410.0,49.6,19242.8,0.6,0.0,30.7,11937.9,0.0,0.0,56,0,34,90
17628978,Light and bright Contemporary Studio ✧✦,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-17628978/original/57e2dfd1-80a0-4baf-9d71-50e0958e7984.jpeg,55,21858107,Svetlana,"",true,40.1678,44.5187,2,1,1,1.0,false,"",false,2,Moderate,AMD,0,0,178,4.94,5.0,5.0,5.0,5.0,4.5,4.9,10161.0,3963388.0,42.3,16542.1,0.7,0.7,27.8,10858.6,31.1,12120.5,240,38,125,365,2015.0,787119.0,45.6,17702.0,0.5,0.8,22.4,8745.8,38.8,15136.9,44,38,46,90
17770029,"COZY STUDIO NEAR OPERA, UNBEATABLE LOCATION :)",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/0117bf21-74ef-472e-9189-43c80212ea5f.jpg,8,121306845,Hayk,"",true,40.1861,44.5137,2,,1,1.0,false,"",true,2,Moderate,AMD,10,0,383,4.88,4.9,5.0,4.9,5.0,4.9,4.9,8227.0,3207914.0,31.1,12151.7,0.7,0.0,22.5,8788.8,0.0,0.0,260,0,105,365,2336.0,905946.0,34.5,13388.5,0.7,0.0,26.0,10066.1,0.0,0.0,67,0,23,90
17788633,"LUXURY APARTMENT \"VAN GOGH\" IN THE CENTER OF YEREVAN!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-17788633/original/ab1a90f8-b210-4688-b041-8378359646c6.jpeg,75,18370696,Arman,"150233785:Anait,149522295:Геворг",true,40.1774,44.5029,2,,1,1.0,false,"",false,4,Strict,AMD,34,0,104,4.89,4.9,4.9,4.9,4.9,4.9,4.8,5089.0,1981616.0,29.8,11634.9,0.5,0.6,13.9,5429.1,18.2,7102.6,169,86,196,365,2533.0,984188.0,29.9,11598.7,0.9,1.0,28.1,10935.4,28.5,11058.3,85,1,5,90
17807959,Cascade house 2,Entire home,entire_home,https://a0.muscache.com/im/pictures/85e67fd8-d16b-4381-986c-7309177c0531.jpg,27,118750947,Albert,"",false,40.1897,44.5155,4,2,3,1.0,false,"",true,5,Strict,AMD,150,0,13,5.0,4.9,5.0,4.3,4.8,5.0,4.5,4514.0,1745373.0,142.7,55733.0,0.1,0.1,12.4,4781.8,13.1,5073.8,30,21,335,365,1719.0,659991.0,142.5,55364.8,0.1,0.0,19.1,7333.2,0.0,0.0,12,0,78,90
17824842,Cascade private house,Entire home,entire_home,https://a0.muscache.com/im/pictures/55093802-42a9-4d79-9f19-1f48d1659044.jpg,16,118750947,Albert,"",false,40.1897,44.5171,4,2,4,1.0,false,"",true,5,Strict,AMD,150,0,8,4.88,4.5,4.4,4.9,4.8,5.0,4.4,5124.0,1985600.0,133.5,52134.3,0.1,0.1,14.0,5440.0,14.9,5772.1,38,21,327,365,1877.0,720659.0,153.2,59505.5,0.1,0.0,20.9,8007.3,0.0,0.0,12,0,78,90
17860803,Apartment # 1-on Komitas 1 avenue,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/12f018ce-dcbb-4b1f-9abf-309dc9aa75e4.jpg,26,122233639,Nara,"",true,40.2018,44.4951,3,1,2,1.0,false,"",false,2,Flexible,AMD,10,0,155,4.95,5.0,5.0,4.9,5.0,4.9,4.9,4997.0,1954281.0,30.6,11961.3,0.5,0.6,13.7,5354.2,18.0,7055.2,175,88,190,365,1759.0,684088.0,29.5,11445.5,0.7,0.0,19.5,7601.0,0.0,0.0,63,0,27,90
