price,condition,district,max_floor,street,num_rooms,region,area,num_bathrooms,building_type,floor,ceiling_height
62000.0,newly repaired,Achapnyak,9,Shiraz St,4,Yerevan,92.0,1,panel,3,2.8
110000.0,newly repaired,Center,5,Zakyan St,3,Yerevan,80.0,1,stone,2,2.8
75000.0,good,Center,9,E. Qochar St,3,Yerevan,90.0,1,panel,8,2.8
180000.0,newly repaired,Arabkir,18,Adonts St,4,Yerevan,144.0,2,monolit,3,3.0
37000.0,newly repaired,Shengavit,4,Garegin Nzhdeh Ave,2,Yerevan,48.0,1,stone,4,3.2
75000.0,newly repaired,Malatia-Sebastia,9,Gusan Sheram St,4,Yerevan,92.0,1,other,5,2.8
72000.0,newly repaired,Arabkir,9,A.Tigranyan St,3,Yerevan,68.0,1,panel,1,2.8
36000.0,good,Nor Norq,16,Galshoyan St,3,Yerevan,82.0,1,panel,12,2.8
90000.0,newly repaired,Davtashen,5,Dzor 1 district,3,Yerevan,86.0,2,stone,3,2.8
49000.0,newly repaired,Center,5,Tigran Mets Ave,2,Yerevan,48.0,1,stone,1,2.8
80000.0,newly repaired,Center,5,Mayisyan St,2,Yerevan,67.0,1,stone,1,3.2
35000.0,newly repaired,Achapnyak,9,Shiraz St,1,Yerevan,42.0,1,panel,6,2.8
67000.0,newly repaired,Qanaqer-Zeytun,5,Lepsus St,3,Yerevan,110.0,1,stone,4,2.8
77000.0,newly repaired,Center,5,Tumanyan St,2,Yerevan,40.0,1,stone,5,2.8
105000.0,good,Center,5,Sayat Nova Ave,3,Yerevan,86.0,1,stone,5,2.8
75000.0,newly repaired,Arabkir,3,Mamikoniants St,3,Yerevan,70.0,1,stone,3,3.0
67000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,67.0,1,stone,1,3.0
105000.0,newly repaired,Arabkir,14,N. Zaryan St,3,Yerevan,118.0,1,monolit,3,3.0
149000.0,newly repaired,Center,16,Aram St,1,Yerevan,80.0,1,monolit,13,3.2
35500.0,good,Malatia-Sebastia,9,Raffi St,3,Yerevan,75.0,1,panel,1,2.8
85000.0,good,Center,9,Ler. Kamsar St,2,Yerevan,80.0,1,monolit,2,2.8
155000.0,newly repaired,Center,11,Teryan St,2,Yerevan,70.0,1,monolit,6,3.0
45000.0,newly repaired,Arabkir,4,V.Vagharshyan St,2,Yerevan,37.0,1,monolit,2,3.0
55000.0,newly repaired,Center,15,Argishti St,2,Yerevan,55.0,1,monolit,14,2.8
72000.0,zero condition,Avan,14,Tsarav Aghbyur St,3,Yerevan,107.0,1,monolit,10,3.2
40000.0,good,Nor Norq,12,Nansen St,2,Yerevan,62.0,1,panel,5,2.8
55000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,35.0,1,stone,4,3.0
125000.0,newly repaired,Center,5,Khanjyan St,4,Yerevan,110.0,1,other,5,3.0
55000.0,good,Davtashen,9,Davtashen 2 district,4,Yerevan,80.0,1,panel,7,2.8
75000.0,newly repaired,Center,9,Teryan St,1,Yerevan,43.0,1,panel,4,2.8
35000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,45.0,1,panel,9,2.8
63000.0,newly repaired,Malatia-Sebastia,9,Raffi St,4,Yerevan,97.0,1,panel,7,2.8
63000.0,newly repaired,Arabkir,12,Azatutyan Ave,3,Yerevan,69.0,1,monolit,8,2.8
150000.0,newly repaired,Center,6,Antarayin St,3,Yerevan,110.0,2,stone,6,3.2
119000.0,newly repaired,Arabkir,16,Kievyan St,3,Yerevan,100.0,2,other,9,2.8
47000.0,newly repaired,Erebuni,14,Artsakh ave,3,Yerevan,81.0,1,panel,12,2.8
98300.0,good,Center,16,Charents St,4,Yerevan,105.0,3,other,8,3.2
31000.0,good,Achapnyak,9,Bashinjaxyan St,1,Yerevan,50.0,1,panel,4,2.8
62000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,1,panel,2,3.0
34000.0,good,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,73.0,1,panel,3,2.8
39000.0,good,Malatia-Sebastia,9,Mikayelyan str,2,Yerevan,64.0,1,panel,9,2.8
172500.0,zero condition,Center,16,Aram St,1,Yerevan,115.0,1,monolit,15,2.8
98500.0,newly repaired,Arabkir,13,Adonts St,3,Yerevan,95.0,2,monolit,4,3.0
96000.0,good,Center,5,Tpagrichner St,3,Yerevan,80.0,2,stone,4,3.0
43000.0,good,Achapnyak,9,Leningradyan St,2,Yerevan,60.0,1,panel,8,2.8
70000.0,newly repaired,Center,4,Khanjyan St,3,Yerevan,80.0,1,stone,4,3.0
55000.0,good,Davtashen,9,Davtashen 2 district,4,Yerevan,92.0,1,panel,9,2.8
37500.0,good,Arabkir,5,Komitas Ave,1,Yerevan,30.0,1,stone,2,2.8
210000.0,newly repaired,Center,12,Aram St,3,Yerevan,80.0,2,monolit,5,3.2
33000.0,newly repaired,Arabkir,5,V.Vagharshyan St,1,Yerevan,32.0,1,stone,5,2.8
77000.0,zero condition,Center,16,E. Qochar St,2,Yerevan,78.0,1,panel,8,2.8
48000.0,good,Davtashen,9,Davtashen 2 district,3,Yerevan,78.0,1,panel,1,2.8
64000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,85.0,1,monolit,12,2.8
39500.0,newly repaired,Center,14,Argishti St,1,Yerevan,38.0,1,monolit,11,3.0
124000.0,newly repaired,Center,4,Sayat Nova Ave,3,Yerevan,105.0,1,stone,4,3.2
60800.0,zero condition,Qanaqer-Zeytun,14,Sevak St,2,Yerevan,64.0,1,monolit,5,3.2
35000.0,newly repaired,Malatia-Sebastia,9,Kurghinyan St,2,Yerevan,62.0,1,panel,3,2.8
95000.0,zero condition,Center,14,Tsitsernakaberd Highway,3,Yerevan,119.0,1,monolit,6,2.8
50000.0,newly repaired,Arabkir,14,Arabkir 17 St,3,Yerevan,80.0,1,monolit,6,2.8
125000.0,newly repaired,Center,14,Argishti St,3,Yerevan,104.0,2,monolit,3,3.0
80000.0,newly repaired,Arabkir,14,Artsruni St,3,Yerevan,81.0,1,panel,9,2.8
67000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,60.0,1,stone,5,3.0
42000.0,good,Achapnyak,15,Mazmanyan St,3,Yerevan,104.0,1,panel,4,2.8
140000.0,newly repaired,Center,9,Pushkin St,3,Yerevan,91.0,1,other,8,2.8
180000.0,good,Center,4,Saryan St,3,Yerevan,110.0,1,stone,3,2.8
125000.0,newly repaired,Center,5,Tumanyan St,2,Yerevan,65.0,1,stone,2,3.0
42000.0,good,Nor Norq,5,Lvovyan St,4,Yerevan,80.0,1,stone,3,2.6
43000.0,newly repaired,Center,12,Tigran Mets Ave,1,Yerevan,42.0,1,panel,5,2.8
150000.0,newly repaired,Center,21,Tsitsernakaberd Highway,3,Yerevan,115.0,1,monolit,12,2.8
95000.0,good,Center,4,Vardanants St,2,Yerevan,67.0,1,stone,2,3.2
48000.0,good,Davtashen,9,Davtashen 4 district,3,Yerevan,100.0,1,panel,6,2.8
45000.0,good,Shengavit,9,Mantashyan St.,3,Yerevan,82.0,1,panel,7,2.8
60000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,78.0,1,stone,5,2.8
116000.0,newly repaired,Arabkir,6,N. Tigranyan St,3,Yerevan,130.0,2,stone,5,2.8
42000.0,good,Arabkir,5,Hr.Kochar St,3,Yerevan,60.0,1,stone,4,2.8
60000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,78.0,1,stone,5,2.8
52000.0,good,Davtashen,9,Davtashen 3 district,2,Yerevan,80.0,1,panel,2,2.8
93000.0,newly repaired,Arabkir,5,Kasyan St,3,Yerevan,80.0,1,stone,3,2.8
52000.0,good,Davtashen,9,Davtashen 3 St,2,Yerevan,80.0,1,panel,2,2.8
43000.0,newly repaired,Arabkir,9,Hakobyan St,2,Yerevan,52.0,1,other,6,2.8
91800.0,good,Center,9,Saryan St,3,Yerevan,85.0,1,panel,3,2.6
57000.0,newly repaired,Center,5,Tigran Mets Ave,2,Yerevan,40.0,1,stone,4,2.8
70000.0,good,Arabkir,7,Sundukyan St,2,Yerevan,79.0,1,monolit,3,2.8
55000.0,good,Davtashen,9,Davtashen 3 district,4,Yerevan,90.0,1,panel,9,2.8
32000.0,good,Nor Norq,5,Galshoyan St,2,Yerevan,61.0,1,panel,4,2.8
100000.0,zero condition,Center,4,Pushkin St,3,Yerevan,92.0,1,stone,2,3.2
63000.0,good,Center,10,Zavaryan St,3,Yerevan,92.0,1,panel,4,2.8
33000.0,good,Nor Norq,5,Galshoyan St,2,Yerevan,62.0,1,stone,5,2.8
190000.0,good,Center,13,Mashtots Ave,3,Yerevan,88.0,1,other,9,2.8
52000.0,good,Arabkir,5,Mamikoniants St,3,Yerevan,90.0,1,stone,1,2.8
50000.0,newly repaired,Center,14,Argishti St,2,Yerevan,53.0,1,monolit,5,3.0
125000.0,good,Arabkir,15,Komitas Ave,4,Yerevan,125.0,1,monolit,5,3.0
47000.0,good,Achapnyak,5,Leningradyan St,3,Yerevan,71.0,1,other,3,2.8
75000.0,good,Arabkir,4,Hr. Kochar 1 alley,3,Yerevan,87.0,1,stone,3,3.0
40000.0,newly repaired,Avan,9,Avan-Arinj 2 micro,3,Yerevan,80.0,1,panel,6,2.8
28500.0,good,Malatia-Sebastia,9,Z.Andranik St,1,Yerevan,46.0,1,panel,5,2.8
133300.0,newly repaired,Center,16,Leo St,3,Yerevan,86.0,2,monolit,6,3.2
55000.0,newly repaired,Center,6,Aygestan St,1,Yerevan,61.0,1,stone,1,3.0
52000.0,newly repaired,Arabkir,8,Komitas Ave,2,Yerevan,45.0,1,stone,7,2.8
81000.0,newly repaired,Arabkir,5,Hakobyan St,3,Yerevan,70.0,1,stone,3,3.2
90000.0,good,Center,3,Vardanants St,2,Yerevan,71.0,1,stone,1,3.2
45000.0,newly repaired,Achapnyak,4,Abelyan St,3,Yerevan,58.0,1,stone,4,2.8
145000.0,newly repaired,Avan,4,Tsarav Aghbyur St,3,Yerevan,105.0,2,stone,3,3.0
210000.0,newly repaired,Davtashen,16,Sasna tsrer St,4,Yerevan,120.0,2,monolit,8,3.2
48000.0,newly repaired,Qanaqer-Zeytun,7,Tbilisian hightway (Qanaqer-Zeytun),2,Yerevan,60.0,1,monolit,3,2.8
59000.0,zero condition,Center,5,Mashtots Ave,2,Yerevan,56.0,1,stone,2,2.8
85000.0,newly repaired,Arabkir,7,Komitas Ave,3,Yerevan,97.0,1,monolit,4,2.8
45000.0,newly repaired,Shengavit,9,Bagratuniats Ave,3,Yerevan,76.0,1,panel,1,2.8
83000.0,newly repaired,Center,10,Saryan St,2,Yerevan,71.0,2,panel,7,2.8
53000.0,good,Erebuni,10,Glinkayi St,2,Yerevan,70.0,1,panel,3,2.8
133000.0,newly repaired,Center,4,Verin Antarayin,2,Yerevan,78.0,2,monolit,2,3.2
46000.0,good,Arabkir,5,Azatutyan Ave,2,Yerevan,53.0,1,stone,3,2.8
150000.0,newly repaired,Center,6,Teryan St,3,Yerevan,120.0,2,other,4,2.8
35000.0,good,Center,10,Vardanants St,1,Yerevan,43.0,1,monolit,8,2.8
35000.0,good,Avan,14,Avan-Arinj 1 micro,2,Yerevan,60.0,1,other,1,2.8
100000.0,good,Center,4,Saryan St,3,Yerevan,95.0,1,stone,3,3.2
90000.0,newly repaired,Arabkir,9,V.Papazyan St,3,Yerevan,100.0,2,panel,9,2.8
82000.0,newly repaired,Center,12,Tumanyan St,2,Yerevan,53.0,1,panel,8,2.8
39000.0,newly repaired,Avan,9,Arinj,3,Yerevan,80.0,1,panel,2,2.8
62000.0,newly repaired,Achapnyak,4,Leningradyan St,3,Yerevan,73.0,1,stone,3,2.6
119000.0,newly repaired,Arabkir,16,Kievyan St,3,Yerevan,100.0,2,monolit,9,3.0
90000.0,newly repaired,Achapnyak,14,Shiraz St,4,Yerevan,120.0,2,panel,9,3.0
59000.0,good,Center,16,E. Qochar St,3,Yerevan,90.0,1,panel,9,2.8
60000.0,good,Arabkir,5,Baghramyan av(Arabkir),1,Yerevan,37.0,1,stone,2,2.8
60000.0,newly repaired,Center,9,Saryan St,1,Yerevan,41.0,1,panel,8,2.8
76000.0,newly repaired,Center,10,Zavaryan St,3,Yerevan,92.0,1,panel,6,2.8
118000.0,newly repaired,Arabkir,11,Hr.Kochar St,3,Yerevan,100.0,1,monolit,9,3.0
65000.0,good,Arabkir,5,Komitas Ave,4,Yerevan,82.0,1,stone,4,3.2
140000.0,newly repaired,Center,12,Sayat Nova Ave,3,Yerevan,92.0,1,other,11,2.8
72000.0,newly repaired,Center,14,Nalbandyan St,2,Yerevan,53.0,1,panel,12,2.8
55000.0,newly repaired,Shengavit,9,Frunze St,4,Yerevan,93.0,1,panel,5,2.8
53000.0,newly repaired,Avan,9,Tsarav Aghbyur St,2,Yerevan,56.0,1,monolit,2,2.8
119000.0,newly repaired,Arabkir,16,Kievyan St,3,Yerevan,100.0,1,monolit,9,3.0
72000.0,newly repaired,Davtashen,11,Mikoyan St,2,Yerevan,70.0,1,other,5,2.8
130000.0,newly repaired,Center,10,Saryan St,3,Yerevan,90.0,1,panel,9,2.8
80000.0,good,Qanaqer-Zeytun,5,Azatutyan avenue,2,Yerevan,69.0,1,stone,1,2.8
77000.0,newly repaired,Arabkir,5,V.Vagharshyan St,3,Yerevan,75.0,2,monolit,5,3.0
210000.0,newly repaired,Center,5,Antarayin St,4,Yerevan,130.0,2,monolit,2,3.0
130000.0,newly repaired,Center,14,Argishti St,3,Yerevan,104.0,2,stone,3,3.0
115000.0,newly repaired,Center,17,Baghramyan Ave (Kentron),3,Yerevan,116.0,2,monolit,16,3.2
95000.0,newly repaired,Center,4,Proshyan 1 alley,3,Yerevan,72.0,2,monolit,2,2.8
195000.0,zero condition,Center,21,Sayat Nova Ave,3,Yerevan,113.0,2,monolit,15,3.0
75000.0,good,Center,16,E. Qochar St,3,Yerevan,80.0,1,panel,2,2.8
110000.0,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,91.0,1,panel,7,2.8
115000.0,newly repaired,Center,15,Argishti St,3,Yerevan,96.0,2,monolit,2,3.0
59000.0,good,Qanaqer-Zeytun,9,Gogol St,3,Yerevan,80.0,1,panel,8,2.8
55000.0,newly repaired,Arabkir,4,Kasyan St,1,Yerevan,40.0,1,stone,3,3.2
60000.0,newly repaired,Davtashen,16,Davtashen 3 district,3,Yerevan,97.0,1,panel,4,3.0
57000.0,newly repaired,Qanaqer-Zeytun,12,Rubinyants St,3,Yerevan,74.0,1,panel,4,2.8
60000.0,good,Center,14,Argishti St,2,Yerevan,56.0,1,other,12,2.8
62000.0,newly repaired,Center,14,Argishti St,2,Yerevan,54.0,1,monolit,10,3.0
45000.0,newly repaired,Nor Norq,5,Moldovakan St,3,Yerevan,76.0,1,stone,5,2.8
43000.0,good,Nor Norq,9,Badal Muradyan St,1,Yerevan,80.0,1,panel,6,2.8
105000.0,newly repaired,Center,5,Vardanants St,3,Yerevan,78.0,1,stone,4,2.8
200000.0,good,Center,6,Teryan St,1,Yerevan,107.0,1,monolit,2,2.8
34700.0,zero condition,Malatia-Sebastia,9,Raffi St,3,Yerevan,85.0,1,panel,7,2.8
56000.0,newly repaired,Davtashen,11,Sasna tsrer St,2,Yerevan,42.0,1,monolit,3,3.0
42000.0,good,Avan,9,Avan-Arinj 2 micro,3,Yerevan,74.0,1,panel,4,2.8
47000.0,newly repaired,Nor Norq,5,Galshoyan St,3,Yerevan,66.0,1,stone,4,2.8
85000.0,newly repaired,Center,13,Sayat Nova Ave,2,Yerevan,75.0,1,panel,9,2.8
70000.0,newly repaired,Avan,9,Isahakyan district,4,Yerevan,108.0,1,panel,4,2.8
55000.0,newly repaired,Avan,9,Tsarav Aghbyur St,2,Yerevan,56.0,1,monolit,2,3.0
150000.0,newly repaired,Center,11,Lalayants st,3,Yerevan,83.0,1,panel,5,2.8
47000.0,newly repaired,Malatia-Sebastia,10,Isakov Ave (Mal.-Seb.),2,Yerevan,64.0,1,panel,10,2.8
110000.0,newly repaired,Center,14,Argishti St,3,Yerevan,105.0,2,monolit,4,3.0
70000.0,newly repaired,Shengavit,9,Frunze St,4,Yerevan,76.0,1,panel,1,2.8
84000.0,newly repaired,Center,11,Abovyan St,2,Yerevan,64.0,1,other,9,2.8
52000.0,newly repaired,Center,10,Amiryan St,1,Yerevan,42.0,1,panel,2,2.8
85000.0,newly repaired,Center,10,Saryan St,2,Yerevan,71.0,1,panel,6,2.8
135000.0,newly repaired,Arabkir,12,Gyulbenkyan St,3,Yerevan,104.0,2,monolit,11,3.0
48000.0,zero condition,Center,9,E. Qochar St,3,Yerevan,75.0,1,other,2,2.8
58000.0,newly repaired,Avan,9,Avan-Arinj 2 micro,4,Yerevan,80.0,1,panel,1,2.8
88000.0,newly repaired,Qanaqer-Zeytun,10,Nersisyan St,2,Yerevan,90.0,1,other,5,2.8
70000.0,newly repaired,Achapnyak,16,Bashinjaxyan St,4,Yerevan,107.0,1,other,14,3.0
58000.0,newly repaired,Arabkir,5,V.Vagharshyan St,2,Yerevan,63.0,1,stone,2,3.0
110000.0,zero condition,Arabkir,18,Arabkir 43 St,3,Yerevan,138.0,2,monolit,13,3.2
65000.0,good,Arabkir,5,Baghramyan av(Arabkir),3,Yerevan,63.0,1,stone,2,2.8
80000.0,zero condition,Arabkir,12,Mamikoniants St,4,Yerevan,107.0,1,monolit,4,3.0
38000.0,good,Nor Norq,9,Norq 9 p,3,Yerevan,98.0,1,panel,6,2.8
76000.0,zero condition,Center,22,Tsitsernakaberd Highway,3,Yerevan,84.0,3,monolit,3,3.0
124000.0,good,Center,16,Buzand St,2,Yerevan,60.0,1,other,14,2.8
43000.0,good,Arabkir,5,Mamikoniants St,2,Yerevan,43.0,1,stone,2,2.8
62000.0,zero condition,Arabkir,4,Hambardzumyan St,2,Yerevan,62.0,1,stone,2,2.8
138000.0,zero condition,Center,7,D. Demirchyan St,4,Yerevan,110.0,3,monolit,5,2.8
65000.0,good,Shengavit,2,Garegin Nzhdeh Ave,2,Yerevan,75.0,1,stone,1,3.2
140000.0,newly repaired,Arabkir,5,Arabkir 21 St,4,Yerevan,120.0,3,other,5,3.0
55000.0,good,Qanaqer-Zeytun,5,Droi St,4,Yerevan,98.0,1,stone,5,2.8
65000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,58.0,2,stone,4,2.8
34000.0,good,Qanaqer-Zeytun,4,Avetisyan 4 St,2,Yerevan,54.0,1,stone,2,2.8
190000.0,newly repaired,Center,17,Sayat Nova Ave,4,Yerevan,119.0,1,other,16,2.8
82000.0,newly repaired,Center,4,Vardanants St,3,Yerevan,80.0,1,stone,4,3.2
70000.0,good,Arabkir,5,V.Vagharshyan St,3,Yerevan,80.0,1,stone,2,2.8
55000.0,good,Davtashen,9,Davtashen 4 district,3,Yerevan,94.0,2,panel,4,2.8
86000.0,zero condition,Nor Norq,15,Lvovyan St,3,Yerevan,140.0,2,monolit,8,3.0
72000.0,good,Center,9,Bryusov St,4,Yerevan,85.0,1,other,5,2.8
80000.0,newly repaired,Center,4,Paronyan St,3,Yerevan,73.0,1,stone,1,3.2
67000.0,zero condition,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,2,monolit,4,3.0
33000.0,newly repaired,Center,9,M.Khorenatsi St,1,Yerevan,41.0,1,panel,4,2.8
64000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,85.0,1,monolit,2,3.2
55000.0,newly repaired,Davtashen,9,Davtashen 4 district,3,Yerevan,88.0,1,panel,2,2.8
42000.0,good,Achapnyak,9,Leningradyan St,3,Yerevan,63.0,1,panel,4,2.8
65000.0,newly repaired,Center,14,Argishti St,2,Yerevan,54.0,1,monolit,6,3.2
27600.0,zero condition,Malatia-Sebastia,9,Z.Andranik St,1,Yerevan,46.0,1,panel,4,2.8
135000.0,newly repaired,Arabkir,18,Baghramyan av(Arabkir),3,Yerevan,87.0,1,monolit,3,3.0
115000.0,good,Arabkir,6,Adonts St,3,Yerevan,135.0,1,stone,5,2.8
75000.0,newly repaired,Center,16,Tsitsernakaberd Highway,2,Yerevan,72.0,1,monolit,7,3.0
35000.0,good,Arabkir,5,Mamikoniants St,1,Yerevan,46.0,1,stone,3,2.8
120000.0,newly repaired,Arabkir,11,Aygedzor St,3,Yerevan,110.0,1,monolit,4,3.0
190000.0,good,Center,4,Mashtots Ave,4,Yerevan,135.0,2,stone,4,2.8
120000.0,good,Arabkir,5,V.Vagharshyan St,4,Yerevan,112.0,1,other,3,2.8
36000.0,newly repaired,Center,9,NarDos St,1,Yerevan,40.0,1,panel,4,2.8
40800.0,good,Nor Norq,5,Norq 4 p,3,Yerevan,78.0,1,stone,1,2.8
77000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,100.0,1,monolit,2,3.2
90000.0,newly repaired,Center,5,Zakyan St,2,Yerevan,55.0,1,stone,2,2.8
125000.0,newly repaired,Center,16,Aram St,2,Yerevan,60.0,1,monolit,14,3.0
60000.0,newly repaired,Center,10,D. Demirchyan St,2,Yerevan,75.0,1,panel,10,2.8
51000.0,newly repaired,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,74.0,1,panel,8,2.8
68000.0,good,Arabkir,14,Sose St,3,Yerevan,86.0,1,panel,11,2.8
52000.0,newly repaired,Shengavit,9,Mantashyan St.,3,Yerevan,90.0,1,panel,1,2.8
230000.0,newly repaired,Center,4,Antarayin St,3,Yerevan,125.0,2,other,2,2.8
125000.0,good,Arabkir,9,A. Avetisyan St,3,Yerevan,140.0,1,panel,9,3.2
45000.0,good,Arabkir,5,Komitas Ave,1,Yerevan,40.0,1,stone,4,2.8
80000.0,newly repaired,Davtashen,19,Sasna tsrer St,3,Yerevan,65.0,1,monolit,11,3.0
47000.0,newly repaired,Arabkir,14,Adonts St,3,Yerevan,80.0,1,panel,9,2.8
59000.0,good,Avan,9,Hovhannisyan distrct,4,Yerevan,94.0,1,other,9,2.8
65000.0,good,Arabkir,14,Vratsakan 4 alley,3,Yerevan,84.0,1,other,8,2.8
43000.0,newly repaired,Center,10,Tigran Mets Ave,1,Yerevan,42.0,1,other,4,2.8
140000.0,newly repaired,Center,9,Rostom St,3,Yerevan,128.0,1,monolit,5,2.8
65000.0,newly repaired,Qanaqer-Zeytun,16,Rubinyants St,3,Yerevan,94.0,1,panel,6,2.8
70000.0,newly repaired,Center,4,M.Khorenatsi St,3,Yerevan,84.0,1,stone,2,2.8
180000.0,newly repaired,Arabkir,5,Kievyan St,4,Yerevan,140.0,3,monolit,2,3.0
269000.0,newly repaired,Center,13,Amiryan St,3,Yerevan,149.0,1,monolit,5,3.0
108000.0,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,91.0,2,monolit,7,3.0
200000.0,newly repaired,Arabkir,14,N. Zaryan St,4,Yerevan,130.0,3,monolit,11,3.0
110000.0,newly repaired,Center,5,Charents St,3,Yerevan,70.0,1,stone,5,2.8
110000.0,zero condition,Center,7,Abovyan St,3,Yerevan,82.0,1,stone,7,3.0
47000.0,newly repaired,Avan,9,Duryan disrtict,2,Yerevan,67.0,1,panel,5,2.8
77000.0,newly repaired,Arabkir,5,Baghramyan av(Arabkir),2,Yerevan,67.0,1,other,4,2.8
39000.0,newly repaired,Arabkir,8,Orbeli Yeghbayrner   St,2,Yerevan,48.0,1,stone,7,2.8
220000.0,newly repaired,Center,9,Pushkin St,4,Yerevan,108.0,2,panel,4,3.0
155000.0,newly repaired,Arabkir,15,Komitas Ave,4,Yerevan,125.0,2,monolit,3,3.0
65000.0,newly repaired,Center,12,M.Khorenatsi St,2,Yerevan,51.0,1,other,12,2.8
159000.0,good,Center,4,Mashtots Ave,3,Yerevan,82.0,1,other,1,2.8
39000.0,good,Davtashen,14,Davtashen 2 district,4,Yerevan,107.0,1,panel,14,2.8
85000.0,newly repaired,Arabkir,18,Adonts St,3,Yerevan,67.0,1,monolit,12,3.0
55000.0,good,Davtashen,4,Dzor 1 district,2,Yerevan,54.0,1,monolit,1,2.8
37700.0,good,Nor Norq,9,Norq 9 p,3,Yerevan,75.0,3,panel,7,2.8
40000.0,newly repaired,Shengavit,9,Mantashyan St.,2,Yerevan,58.0,1,other,5,2.8
180000.0,newly repaired,Center,10,Charents St,3,Yerevan,125.0,1,monolit,5,3.0
115000.0,newly repaired,Center,15,Aram St,2,Yerevan,54.0,1,monolit,11,2.8
60000.0,newly repaired,Achapnyak,5,Margaryan  2 alley,4,Yerevan,80.0,1,other,3,2.8
56000.0,newly repaired,Arabkir,5,V.Papazyan St,2,Yerevan,65.0,1,stone,2,2.8
65000.0,good,Qanaqer-Zeytun,5,Lepsus 1 St,4,Yerevan,110.0,1,stone,4,2.8
170000.0,newly repaired,Center,5,Isahakyan St,3,Yerevan,80.0,1,stone,2,3.0
55000.0,good,Shengavit,5,Chexov St,3,Yerevan,76.0,1,stone,4,2.8
31000.0,good,Shengavit,3,Garegin Nzhdeh Ave,2,Yerevan,57.0,1,stone,2,2.8
62000.0,good,Arabkir,5,N. Tigranyan St,4,Yerevan,86.0,1,stone,1,2.8
44000.0,good,Nor Norq,12,Lvovyan St,3,Yerevan,88.0,1,monolit,3,2.8
125000.0,newly repaired,Center,5,Khanjyan St,4,Yerevan,110.0,2,stone,5,3.2
57500.0,newly repaired,Avan,9,Tumanyan district,2,Yerevan,68.0,1,panel,9,2.8
53000.0,good,Avan,9,Tsarav Aghbyur St,2,Yerevan,56.0,4,monolit,2,2.8
75000.0,newly repaired,Center,10,E. Qochar St,2,Yerevan,70.0,1,panel,5,2.8
82000.0,newly repaired,Center,10,Yekmalyan St,1,Yerevan,39.0,1,monolit,4,3.0
45000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,56.0,1,stone,4,3.0
40000.0,newly repaired,Achapnyak,9,Bashinjaxyan St,1,Yerevan,48.0,1,panel,6,2.8
39000.0,good,Shengavit,5,Chexov St,3,Yerevan,55.0,1,stone,5,2.8
275000.0,newly repaired,Center,14,Buzand St,3,Yerevan,134.0,2,stone,7,3.0
160000.0,good,Center,5,Mashtots Ave,3,Yerevan,100.0,1,stone,2,3.2
125000.0,newly repaired,Center,5,Khanjyan St,4,Yerevan,110.0,2,stone,5,3.2
58000.0,good,Qanaqer-Zeytun,9,Kanaker 1 alley,3,Yerevan,78.0,1,panel,6,2.8
83000.0,newly repaired,Arabkir,16,Komitas Ave,3,Yerevan,80.0,1,monolit,15,3.0
150000.0,newly repaired,Arabkir,11,Hr.Kochar St,3,Yerevan,100.0,1,monolit,9,3.0
125000.0,good,Center,10,Hanrapetutyan St,3,Yerevan,100.0,1,other,2,2.8
105000.0,newly repaired,Center,5,Charents St,3,Yerevan,70.0,1,stone,5,3.2
150000.0,good,Arabkir,11,Hr.Kochar St,3,Yerevan,100.0,1,other,9,2.8
140000.0,newly repaired,Nor Norq,6,Lvovyan St,4,Yerevan,134.0,2,monolit,3,3.0
76000.0,newly repaired,Davtashen,9,Davtashen 1 district,2,Yerevan,68.0,1,panel,5,2.8
65000.0,newly repaired,Center,5,Mashtots Ave,2,Yerevan,37.0,1,stone,3,3.0
110000.0,newly repaired,Center,9,M.Khorenatsi St,3,Yerevan,111.0,2,panel,7,2.8
45000.0,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,2,Yerevan,67.0,1,panel,9,2.8
39000.0,newly repaired,Center,9,M.Khorenatsi St,2,Yerevan,40.0,1,other,8,2.8
130000.0,good,Arabkir,5,Komitas Ave,5,Yerevan,120.0,2,stone,4,3.2
39000.0,good,Arabkir,5,V.Papazyan St,1,Yerevan,35.0,1,stone,1,2.8
95000.0,good,Arabkir,5,Hr.Kochar St,4,Yerevan,116.0,1,stone,5,2.8
42500.0,zero condition,Arabkir,10,Komitas Ave,2,Yerevan,47.0,1,monolit,7,3.0
