Date,Year,Month,Company,Position,Position_Standardized,Salary_AMD,Experience_Years,Experience_Level,Salary_Category
2021-09-04T20:01:57Z,2021,9,Not Specified,Senior Product designer,UI/UX Designer,1500000,9,Senior (5-10 years),1M-2M
2021-09-05T10:04:32Z,2021,9,Not Specified,Senior Software Engineer,Software Engineer/Developer,1400000,6,Senior (5-10 years),1M-2M
2021-09-08T21:20:51Z,2021,9,SoftConstruct,Junior Software Engineer,Software Engineer/Developer,150000,1,Junior (0-2 years),Under 200K
2021-09-10T10:31:34Z,2021,9,VMware,Staff Engineer 2,Other,3500000,9,Senior (5-10 years),Above 2M
2021-09-10T10:37:00Z,2021,9,VMware,Staff Engineer 2 in ESO,Other,4250000,10,Senior (5-10 years),Above 2M
2021-09-15T22:35:25Z,2021,9,Not Specified,iOS Software Engeener,Mobile Developer,1600000,5,Mid-Level (2-5 years),1M-2M
2021-09-23T11:24:42Z,2021,9,Optym,intern Java Developer,Software Engineer/Developer,100000,0,Entry Level (0 years),Under 200K
2021-09-23T16:11:29Z,2021,9,Outsource,Product Owner,Product Manager/Owner,750000,3,Mid-Level (2-5 years),500K-1M
2021-09-27T14:21:58Z,2021,9,US based startup Armenian branch,Senior software engineer,Software Engineer/Developer,2000000,7,Senior (5-10 years),Above 2M
2021-09-28T14:56:15Z,2021,9,Instigate Mobile,Software Engineer,Software Engineer/Developer,160000,2,Junior (0-2 years),Under 200K
2021-09-28T21:01:09Z,2021,9,Not Specified,Junior software engineer,Software Engineer/Developer,800000,2,Junior (0-2 years),500K-1M
2021-09-30T14:22:21Z,2021,9,Cinex Technologies,Data Scientist,Data Scientist/Analyst,5400000,7,Senior (5-10 years),Above 2M
2021-10-01T22:50:47Z,2021,10,Optym,Java Developer,Software Engineer/Developer,220000,0.5,Junior (0-2 years),200K-500K
2021-10-05T18:45:55Z,2021,10,EPAM Systems,Mid Devops,DevOps/System Admin,470000,0.8,Junior (0-2 years),200K-500K
2021-10-05T18:46:25Z,2021,10,Teamviewer armenia,Technical support monitis,Other,480000,2,Junior (0-2 years),200K-500K
2021-10-05T18:46:52Z,2021,10,Teamviewer armenia,Team manager,Other,1350000,7,Senior (5-10 years),1M-2M
2021-10-05T18:51:04Z,2021,10,Byblos Bank,It support,Other,250000,2,Junior (0-2 years),200K-500K
2021-10-05T18:51:43Z,2021,10,Vineti,Implementation Engineer,Other,370000,3,Mid-Level (2-5 years),200K-500K
2021-10-07T10:03:16Z,2021,10,WIC,Full Stack developer,Software Engineer/Developer,1000000,8,Senior (5-10 years),1M-2M
2021-10-09T12:14:32Z,2021,10,Andava Digital Marketing Agency,Digital Marketing Team Lead,Team/Tech Lead,425000,2,Junior (0-2 years),200K-500K
2021-10-09T12:15:31Z,2021,10,Andava Digital Marketing Agency,Digital Marketing Project Manager,Project Manager,750000,4,Mid-Level (2-5 years),500K-1M
2021-10-09T13:22:36Z,2021,10,Not Specified,Senior Node.js Engineer,Other,1000000,2.5,Mid-Level (2-5 years),1M-2M
2021-10-12T23:35:34Z,2021,10,UK Company,Machine Learning Tech Lead,Team/Tech Lead,3500000,5,Mid-Level (2-5 years),Above 2M
2021-10-14T20:37:38Z,2021,10,Instigate,Junior SW engineer,Other,300000,1,Junior (0-2 years),200K-500K
2021-10-14T20:38:50Z,2021,10,Instigate mobile,Senior SW engineer,Other,1500000,6,Senior (5-10 years),1M-2M
2021-10-15T18:21:08Z,2021,10,PicsArt,Software Engineer 2,Software Engineer/Developer,800000,2.5,Mid-Level (2-5 years),500K-1M
2021-10-20T20:11:26Z,2021,10,Armenian IT Company,Machine Learning Engineer,Other,600000,1.5,Junior (0-2 years),500K-1M
2021-10-22T14:19:24Z,2021,10,Teamviewer Armenia,Intern QA,QA/Testing,76000,0.5,Junior (0-2 years),Under 200K
2021-10-27T09:03:13Z,2021,10,Renderforest,Front-end engineer,Frontend Developer,320000,1,Junior (0-2 years),200K-500K
2021-10-31T01:40:48Z,2021,10,PicsArt,Senior Software Engineer 1,Software Engineer/Developer,1300000,4,Mid-Level (2-5 years),1M-2M
2021-11-01T11:37:07Z,2021,11,Not Specified,Product manager,Product Manager/Owner,600000,4,Mid-Level (2-5 years),500K-1M
2021-11-03T14:55:36Z,2021,11,Siemens,Software Engineer,Software Engineer/Developer,460000,2,Junior (0-2 years),200K-500K
2021-11-05T22:25:18Z,2021,11,Krisp,Middle QA Engineer,QA/Testing,550000,3,Mid-Level (2-5 years),500K-1M
2021-11-09T17:13:12Z,2021,11,Not Specified,Junior Node.js Developer,Software Engineer/Developer,150000,0.5,Junior (0-2 years),Under 200K
2021-11-11T19:26:07Z,2021,11,Renderforest,Digital Marketer,Other,250000,2,Junior (0-2 years),200K-500K
2021-11-11T23:39:13Z,2021,11,Fidem,Sales,Other,68000,1,Junior (0-2 years),Under 200K
2021-11-12T10:53:53Z,2021,11,ITHire,Project Manager,Project Manager,250000,1,Junior (0-2 years),200K-500K
2021-11-12T18:53:38Z,2021,11,Preezma,Full stack developer intern,Software Engineer/Developer,80000,0,Entry Level (0 years),Under 200K
2021-11-14T00:47:26Z,2021,11,Digitain,Software Engineer BE,Software Engineer/Developer,974000,4,Mid-Level (2-5 years),500K-1M
2021-11-14T18:03:46Z,2021,11,inDataSide,Middle Python Developer,Software Engineer/Developer,75000,3,Mid-Level (2-5 years),Under 200K
2021-11-14T18:04:24Z,2021,11,InDataSide,Senior Python developer,Software Engineer/Developer,200000,5,Mid-Level (2-5 years),200K-500K
2021-11-15T15:29:58Z,2021,11,Praemium,QA Engineer,QA/Testing,800000,6,Senior (5-10 years),500K-1M
2021-11-16T11:51:30Z,2021,11,IT hospitality,HR Manager,Other,1350000,12,Expert (10+ years),1M-2M
2021-11-17T19:34:31Z,2021,11,Synopsys,QA Engineer 1,QA/Testing,377000,0,Entry Level (0 years),200K-500K
2021-11-20T18:17:21Z,2021,11,Not Specified,Project Manager,Project Manager,120000,1,Junior (0-2 years),Under 200K
2021-11-21T13:08:49Z,2021,11,Talkdesk,Backend engineer,Backend Developer,5600000,5,Mid-Level (2-5 years),Above 2M
2021-11-22T17:14:37Z,2021,11,Not Specified,DevOps,DevOps/System Admin,400000,1,Junior (0-2 years),200K-500K
2021-12-01T18:43:08Z,2021,12,TeamViewer,Senior C++ Developer,Software Engineer/Developer,1300000,10,Senior (5-10 years),1M-2M
2021-12-01T22:33:22Z,2021,12,Webb Fontaine,Technical Lead,Team/Tech Lead,2100000,11,Expert (10+ years),Above 2M
2021-12-02T11:57:53Z,2021,12,HelpSystems,Middle .net engineer 1,Other,670000,3,Mid-Level (2-5 years),500K-1M
2021-12-04T13:39:29Z,2021,12,Praemium,Scrum Master,Other,1600000,14,Expert (10+ years),1M-2M
2021-12-08T19:57:53Z,2021,12,NoyMed CRO,Senior SAS programmer,Other,1700000,3,Mid-Level (2-5 years),1M-2M
2021-12-15T22:18:19Z,2021,12,Not Specified,Vue js developer,Software Engineer/Developer,300000,1,Junior (0-2 years),200K-500K
2021-12-16T08:13:39Z,2021,12,AI and web development startup,Data Scientist,Data Scientist/Analyst,250000,0.5,Junior (0-2 years),200K-500K
2021-12-19T00:13:37Z,2021,12,InDataSide,Data Scientist,Data Scientist/Analyst,175000,3,Mid-Level (2-5 years),Under 200K
2021-12-23T19:42:10Z,2021,12,Helpsystems,General Manager,Other,150000,20,Expert (10+ years),Under 200K
2021-12-27T16:28:00Z,2021,12,Synopsys,University Program Specialist 2,Other,380000,5,Mid-Level (2-5 years),200K-500K
2021-12-28T19:28:26Z,2021,12,Not Specified,Associate Software Engineer,Software Engineer/Developer,275000,0.5,Junior (0-2 years),200K-500K
2021-12-29T16:01:34Z,2021,12,Optym,Software Engineer,Software Engineer/Developer,400000,2,Junior (0-2 years),200K-500K
2022-01-01T01:50:50Z,2022,1,OMD,Technical options engineer,Other,300000,0.5,Junior (0-2 years),200K-500K
2022-01-09T16:01:10Z,2022,1,Not Specified,Software developer,Software Engineer/Developer,100000,0,Entry Level (0 years),Under 200K
2022-01-11T15:27:12Z,2022,1,HexDivision,Frontend,Frontend Developer,400000,2,Junior (0-2 years),200K-500K
2022-01-11T16:36:23Z,2022,1,Not Specified,IT PO (Product Owner),Product Manager/Owner,750000,4,Mid-Level (2-5 years),500K-1M
2022-01-11T17:20:31Z,2022,1,Not Specified,UI developer,Software Engineer/Developer,950000,4,Mid-Level (2-5 years),500K-1M
2022-01-14T13:35:06Z,2022,1,Not Specified,Senior FrontEnd Engineer,Frontend Developer,900000,4.5,Mid-Level (2-5 years),500K-1M
2022-01-14T14:33:23Z,2022,1,Armenian IT Company,HR Specialist,Other,350000,2,Junior (0-2 years),200K-500K
2022-01-14T16:17:18Z,2022,1,Optym,.Net Intern,Other,70000,0.5,Junior (0-2 years),Under 200K
2022-01-14T16:19:06Z,2022,1,Not Specified,Junior Node Developer,Software Engineer/Developer,150000,0.5,Junior (0-2 years),Under 200K
2022-01-14T16:20:10Z,2022,1,Not Specified,DevOps,DevOps/System Admin,650000,1,Junior (0-2 years),500K-1M
2022-01-14T16:57:43Z,2022,1,Microbiz,Back End Engeneer,Backend Developer,480000,4,Mid-Level (2-5 years),200K-500K
2022-01-14T19:58:04Z,2022,1,Not Specified,PHP Developer,Software Engineer/Developer,1500000,20,Expert (10+ years),1M-2M
2022-01-15T22:59:26Z,2022,1,Renderforest,Software Engineer,Software Engineer/Developer,260000,1,Junior (0-2 years),200K-500K
2022-01-19T01:57:38Z,2022,1,Not Specified,QA Automation,QA/Testing,900000,2.5,Mid-Level (2-5 years),500K-1M
2022-01-23T13:14:51Z,2022,1,Instigate Semiconductor,Junior Software Engineer,Software Engineer/Developer,250000,1,Junior (0-2 years),200K-500K
2022-01-24T04:27:08Z,2022,1,Not Specified,B2B  Manager,Other,180000,1.5,Junior (0-2 years),Under 200K
2022-01-26T16:20:52Z,2022,1,Preezma,Junior FullStack Engineer,Full Stack Developer,130000,1,Junior (0-2 years),Under 200K
2022-01-30T03:45:30Z,2022,1,Synopsys,"R&D Engineer, II",Other,533000,2,Junior (0-2 years),500K-1M
2022-01-31T21:43:21Z,2022,1,OMD,Software Engineer,Software Engineer/Developer,550000,0.5,Junior (0-2 years),500K-1M
2022-02-07T19:52:06Z,2022,2,BetConstruct,.NET Developer,Software Engineer/Developer,430000,3,Mid-Level (2-5 years),200K-500K
2022-02-09T18:08:05Z,2022,2,Xebia Middle East,Senior Software Engineer,Software Engineer/Developer,3000000,7,Senior (5-10 years),Above 2M
2022-02-11T19:22:07Z,2022,2,PicsArt,QA engineer 1,QA/Testing,450000,2,Junior (0-2 years),200K-500K
2022-02-11T19:53:34Z,2022,2,It,Qa Engineer,QA/Testing,22000,1,Junior (0-2 years),Under 200K
2022-02-15T01:52:28Z,2022,2,Synopsys,Senior Solutions Engineer,Other,770000,10,Senior (5-10 years),500K-1M
2022-02-15T11:14:22Z,2022,2,Manufacturing in Armenia,Design engineer (SOLIDWORKS),Other,400000,6,Senior (5-10 years),200K-500K
2022-02-15T21:21:10Z,2022,2,Not Specified,Designer,UI/UX Designer,180000,1,Junior (0-2 years),Under 200K
2022-02-21T01:46:16Z,2022,2,Not Specified,Junior Web Developer,Software Engineer/Developer,350000,2,Junior (0-2 years),200K-500K
2022-02-22T21:51:31Z,2022,2,Softconstruct,Scrum Master,Other,400000,2,Junior (0-2 years),200K-500K
2022-02-26T12:36:03Z,2022,2,Not Specified,Junior Software Engineer in Test,Software Engineer/Developer,250000,0.5,Junior (0-2 years),200K-500K
2022-03-01T19:02:04Z,2022,3,PicsArt,Junior Backend Developer,Software Engineer/Developer,433000,1,Junior (0-2 years),200K-500K
2022-03-02T14:23:55Z,2022,3,Not Specified,Product manager,Product Manager/Owner,750000,2,Junior (0-2 years),500K-1M
2022-03-03T13:16:47Z,2022,3,Not Specified,Product Designer,UI/UX Designer,250000,2,Junior (0-2 years),200K-500K
2022-03-04T01:56:09Z,2022,3,Not Specified,Junior ReactJs developer,Software Engineer/Developer,360000,1.5,Junior (0-2 years),200K-500K
2022-03-04T12:38:08Z,2022,3,UTFSIB,IT Specialist,Other,180000,2,Junior (0-2 years),Under 200K
2022-03-04T14:05:53Z,2022,3,Not Specified,Website Admin,Other,200000,1,Junior (0-2 years),200K-500K
2022-03-06T12:59:22Z,2022,3,SIEMENS,Software Engineer,Software Engineer/Developer,550000,2,Junior (0-2 years),500K-1M
2022-03-17T17:06:46Z,2022,3,EPAM Systems,Senior Business Analyst,Other,900000,4,Mid-Level (2-5 years),500K-1M
2022-03-18T14:52:18Z,2022,3,Not Specified,Senior UX Designer,UI/UX Designer,3500000,10,Senior (5-10 years),Above 2M
2022-03-25T00:04:49Z,2022,3,DataArt,Senior Javascript Developer,Software Engineer/Developer,1700000,5,Mid-Level (2-5 years),1M-2M
2022-03-27T08:23:47Z,2022,3,Not Specified,Frontend developer,Software Engineer/Developer,700000,3,Mid-Level (2-5 years),500K-1M
2022-03-28T21:41:27Z,2022,3,German company,Senior GoLang Developer,Software Engineer/Developer,3200000,8,Senior (5-10 years),Above 2M
2022-03-29T16:05:06Z,2022,3,Optym,Software Engineer (Java Backend),Software Engineer/Developer,800000,5,Mid-Level (2-5 years),500K-1M
2022-04-02T16:10:10Z,2022,4,Arctx,Senior Motion Designer,UI/UX Designer,600000,4,Mid-Level (2-5 years),500K-1M
2022-04-02T16:11:16Z,2022,4,Wirestock,Illustrator,Other,350000,5,Mid-Level (2-5 years),200K-500K
2022-04-02T16:12:31Z,2022,4,Digitain,Motion Designer,UI/UX Designer,350000,4,Mid-Level (2-5 years),200K-500K
2022-04-03T09:35:45Z,2022,4,EPAM Systems,Mid Java Developer,Software Engineer/Developer,1100000,2,Junior (0-2 years),1M-2M
2022-04-04T20:39:34Z,2022,4,Pex,Senior fe dev javascript,Other,4500000,4,Mid-Level (2-5 years),Above 2M
2022-04-08T16:39:37Z,2022,4,Not Specified,Web Developer,Software Engineer/Developer,1000000,5,Mid-Level (2-5 years),1M-2M
2022-04-09T12:50:39Z,2022,4,PicsArt,Junior Software Engineer in Test,Software Engineer/Developer,340000,0.7,Junior (0-2 years),200K-500K
2022-04-10T15:17:31Z,2022,4,Not Specified,QA Engineer 1,QA/Testing,350000,1.5,Junior (0-2 years),200K-500K
2022-04-11T22:13:49Z,2022,4,Not Specified,Android Developer,Software Engineer/Developer,1500000,5,Mid-Level (2-5 years),1M-2M
2022-04-12T20:44:33Z,2022,4,Telecom Armenia,Treasury department senior specialist,Other,350000,5,Mid-Level (2-5 years),200K-500K
2022-04-13T10:48:03Z,2022,4,SuperAnnotate,Product Manager,Product Manager/Owner,800000,2,Junior (0-2 years),500K-1M
2022-04-14T10:40:59Z,2022,4,DataArt,Mid Java Developer,Software Engineer/Developer,1000000,5,Mid-Level (2-5 years),1M-2M
2022-04-14T10:41:22Z,2022,4,DataArt,Mid Java Developer,Software Engineer/Developer,900000,3,Mid-Level (2-5 years),500K-1M
2022-04-15T10:16:54Z,2022,4,Drupal Armenia,Drupal Developer,Software Engineer/Developer,4000000,3,Mid-Level (2-5 years),Above 2M
2022-04-17T14:35:32Z,2022,4,Not Specified,Scrum Master,Other,700000,6,Senior (5-10 years),500K-1M
2022-04-17T20:11:54Z,2022,4,Not Specified,Senior Software Engineer,Software Engineer/Developer,2000000,4,Mid-Level (2-5 years),Above 2M
2022-04-20T01:46:03Z,2022,4,Not Specified,UI/UX Designer,UI/UX Designer,300000,1.5,Junior (0-2 years),200K-500K
2022-04-20T16:48:30Z,2022,4,HelpSystems,Software Engineer,Software Engineer/Developer,700000,5,Mid-Level (2-5 years),500K-1M
2022-04-28T15:11:31Z,2022,4,Not Specified,Mid Frontend Engineer,Frontend Developer,1016000,3,Mid-Level (2-5 years),1M-2M
2022-04-29T00:32:52Z,2022,4,EPAM Systems,Mid software engineer in test,Software Engineer/Developer,650000,1,Junior (0-2 years),500K-1M
2022-05-07T23:31:01Z,2022,5,Converse Bank,Mid QA Engineer,QA/Testing,600000,3,Mid-Level (2-5 years),500K-1M
2022-05-09T23:13:57Z,2022,5,Ukrainian IT Company,UI/UX Designer,UI/UX Designer,330000,0.6,Junior (0-2 years),200K-500K
2022-05-11T22:56:09Z,2022,5,Not Specified,Data scientist,Data Scientist/Analyst,300000,2.4,Mid-Level (2-5 years),200K-500K
2022-05-12T00:25:11Z,2022,5,Not Specified,Full Stack Developer,Software Engineer/Developer,550000,5,Mid-Level (2-5 years),500K-1M
2022-05-16T19:57:27Z,2022,5,Not Specified,SMM,Other,250000,3,Mid-Level (2-5 years),200K-500K
2022-05-18T20:56:29Z,2022,5,Not Specified,Manual QA,QA/Testing,130000,0.6,Junior (0-2 years),Under 200K
2022-06-06T14:24:40Z,2022,6,Digitain,2D Motion Designer,UI/UX Designer,350000,4,Mid-Level (2-5 years),200K-500K
2022-06-06T14:25:45Z,2022,6,Freelance,Motion  Designer,UI/UX Designer,1000000,5,Mid-Level (2-5 years),1M-2M
2022-06-08T13:15:26Z,2022,6,Softr,Mid Frontend Developer,Software Engineer/Developer,750000,3,Mid-Level (2-5 years),500K-1M
2022-06-08T19:35:44Z,2022,6,EPAM Systems,Test Automation Engineer,QA/Testing,3500000,8,Senior (5-10 years),Above 2M
2022-06-13T09:44:33Z,2022,6,Hyecorp Property Group - Sydney,GIS Analyst/Project Coordinator,Other,2582000,6,Senior (5-10 years),Above 2M
2022-06-15T03:30:12Z,2022,6,Veeam,C# Developer (middle),Software Engineer/Developer,2000000,3,Mid-Level (2-5 years),Above 2M
2022-06-17T00:32:59Z,2022,6,Digitain,Product Designer,UI/UX Designer,500000,2,Junior (0-2 years),500K-1M
2022-06-22T00:33:44Z,2022,6,Medtech startup,Backend Engineer,Backend Developer,1200000,3.5,Mid-Level (2-5 years),1M-2M
2022-06-22T14:08:57Z,2022,6,Polixis,Junior Java Developer,Software Engineer/Developer,200000,2,Junior (0-2 years),200K-500K
2022-06-25T15:33:21Z,2022,6,News-related,Translator,Other,287000,3,Mid-Level (2-5 years),200K-500K
2022-06-25T15:35:03Z,2022,6,Not Specified,Communications Manager,Other,450000,13,Expert (10+ years),200K-500K
2022-06-26T09:45:31Z,2022,6,Not Specified,Junior QA,QA/Testing,330000,1.3,Junior (0-2 years),200K-500K
2022-06-26T11:51:07Z,2022,6,Krisp,Product Manager,Product Manager/Owner,350000,5,Mid-Level (2-5 years),200K-500K
2022-06-27T14:50:41Z,2022,6,An outsource company,Product Owner,Product Manager/Owner,850000,4,Mid-Level (2-5 years),500K-1M
2022-06-27T15:43:11Z,2022,6,EPAM Systems,Senior Java Engineer,Other,1400000,5,Mid-Level (2-5 years),1M-2M
2022-06-27T15:44:49Z,2022,6,DataArt,Mid Java Engineer,Other,1200000,5,Mid-Level (2-5 years),1M-2M
2022-06-27T15:46:05Z,2022,6,EPAM Systems,Senior Java Engineer,Other,1410000,5,Mid-Level (2-5 years),1M-2M
2022-06-28T16:06:34Z,2022,6,Krisp,Junior JS Engineer,Other,250000,0.5,Junior (0-2 years),200K-500K
2022-06-28T16:07:35Z,2022,6,Polymorphic,Junior JS Engineer,Other,235000,0.5,Junior (0-2 years),200K-500K
2022-06-28T16:08:36Z,2022,6,Armenian IT company in Yeraz business center,Junior JS Engineer,Other,200000,0.5,Junior (0-2 years),200K-500K
2022-06-28T16:09:01Z,2022,6,EPAM Systems,Junior JS Engineer,Other,150000,0.5,Junior (0-2 years),Under 200K
2022-06-28T16:09:33Z,2022,6,Concept Studio,JS engineer,Other,210000,0,Entry Level (0 years),200K-500K
2022-06-28T16:09:57Z,2022,6,Macadamian,Frontend JS engineer,Frontend Developer,180000,0,Entry Level (0 years),Under 200K
2022-06-28T16:10:38Z,2022,6,ACA,Frontend JS engineer,Frontend Developer,150000,0,Entry Level (0 years),Under 200K
2022-06-28T16:11:03Z,2022,6,Sololearn,Frontend JS engineer,Frontend Developer,150000,0,Entry Level (0 years),Under 200K
2022-06-28T16:11:22Z,2022,6,SoftConstruct,Junior frontend engineer (JS),Frontend Developer,80000,0,Entry Level (0 years),Under 200K
2022-06-28T16:11:57Z,2022,6,Innoma,Junior JS engineer,Other,140000,0,Entry Level (0 years),Under 200K
2022-06-29T15:00:06Z,2022,6,Armenian IT company working in Web3,Project Manager,Project Manager,550000,2,Junior (0-2 years),500K-1M
2022-06-30T05:36:15Z,2022,6,Not Specified,Motion Designer,UI/UX Designer,750000,3,Mid-Level (2-5 years),500K-1M
2022-07-02T16:10:13Z,2022,7,Polixis,Java Developer - Intern,Software Engineer/Developer,110000,0,Entry Level (0 years),Under 200K
2022-07-07T17:23:25Z,2022,7,RedKite,ReactJS developer,Software Engineer/Developer,800000,4,Mid-Level (2-5 years),500K-1M
2022-07-12T20:34:06Z,2022,7,Krisp,Customer Support,Other,150000,1,Junior (0-2 years),Under 200K
2022-07-12T21:50:43Z,2022,7,Not Specified,Junior manual QA Engineer,QA/Testing,340000,0.5,Junior (0-2 years),200K-500K
2022-07-14T19:23:38Z,2022,7,Freelance,Senior javascript developer,Software Engineer/Developer,3600000,1.5,Junior (0-2 years),Above 2M
2022-07-14T20:39:26Z,2022,7,Not Specified,Junior Software Engineer - FE 3,Software Engineer/Developer,500000,1.5,Junior (0-2 years),500K-1M
2022-07-14T22:04:17Z,2022,7,Preezma,QA,QA/Testing,150000,1,Junior (0-2 years),Under 200K
2022-07-14T22:52:38Z,2022,7,Not Specified,Senior 2D Motion Designer,UI/UX Designer,900000,6,Senior (5-10 years),500K-1M
2022-07-15T16:37:08Z,2022,7,TeamViewer,QA Manager,QA/Testing,2100100,20,Expert (10+ years),Above 2M
2022-07-15T21:54:00Z,2022,7,Digitain,UI,Other,200000,1,Junior (0-2 years),200K-500K
2022-07-18T15:00:19Z,2022,7,EPAM Systems,Senior Android Engineer,Mobile Developer,1050000,7,Senior (5-10 years),1M-2M
2022-07-19T15:30:18Z,2022,7,IT company,HR & Payroll manager,Other,800000,4,Mid-Level (2-5 years),500K-1M
2022-07-19T16:01:26Z,2022,7,IT company,Chief accountant,Other,850000,10,Senior (5-10 years),500K-1M
2022-07-20T17:15:02Z,2022,7,Not Specified,C++ Developer,Software Engineer/Developer,700000,2,Junior (0-2 years),500K-1M
2022-07-21T13:01:22Z,2022,7,SIEMENS,Software Engineer,Software Engineer/Developer,976000,2.5,Mid-Level (2-5 years),500K-1M
2022-07-27T20:43:01Z,2022,7,Not Specified,Front-end Developer,Software Engineer/Developer,900000,5,Mid-Level (2-5 years),500K-1M
2022-07-28T17:00:33Z,2022,7,Elina,Head of Human resources,Other,200000,5,Mid-Level (2-5 years),200K-500K
2022-07-28T17:09:10Z,2022,7,Not Specified,HR management,Other,100000,0,Entry Level (0 years),Under 200K
2022-07-29T12:11:01Z,2022,7,Not Specified,Node.js Developer,Software Engineer/Developer,300000,1,Junior (0-2 years),200K-500K
2022-08-04T16:04:47Z,2022,8,DataArt,DevOps engineer,DevOps/System Admin,1500000,1.5,Junior (0-2 years),1M-2M
2022-08-05T17:44:41Z,2022,8,Travel tech,Android developer,Software Engineer/Developer,2000000,8,Senior (5-10 years),Above 2M
2022-08-06T23:17:04Z,2022,8,Music Producer,"Songwriter, music producer",Other,2800000,12,Expert (10+ years),Above 2M
2022-08-09T14:59:30Z,2022,8,Not Specified,React JS Developer,Software Engineer/Developer,180000,0.5,Junior (0-2 years),Under 200K
2022-08-10T00:53:36Z,2022,8,IT company,System Administrator,DevOps/System Admin,1150000,4,Mid-Level (2-5 years),1M-2M
2022-08-13T23:05:54Z,2022,8,Tumo Yerevan,Learning Coach,Other,120000,1,Junior (0-2 years),Under 200K
2022-08-15T13:31:13Z,2022,8,IT company,IT recruiter,Other,800000,5,Mid-Level (2-5 years),500K-1M
2022-08-17T15:11:25Z,2022,8,EPAM Systems,JS Software Engineer,Software Engineer/Developer,605000,1,Junior (0-2 years),500K-1M
2022-08-19T12:56:36Z,2022,8,Not Specified,Motion Designer,UI/UX Designer,820000,4,Mid-Level (2-5 years),500K-1M
2022-08-26T21:57:28Z,2022,8,Synergy,Mid Software Engineer,Software Engineer/Developer,550000,2.5,Mid-Level (2-5 years),500K-1M
2022-08-29T14:15:37Z,2022,8,Not Specified,Motion Designer,UI/UX Designer,740000,3,Mid-Level (2-5 years),500K-1M
2022-08-29T17:28:03Z,2022,8,Not Specified,Manual QA Engineer,QA/Testing,150000,0.6,Junior (0-2 years),Under 200K
2022-08-30T14:47:05Z,2022,8,Synopsys,R&D 1,Other,440000,3,Mid-Level (2-5 years),200K-500K
2022-09-13T13:37:28Z,2022,9,Game dev studio,3D artist / team lead,Team/Tech Lead,600000,1.5,Junior (0-2 years),500K-1M
2022-09-13T17:54:35Z,2022,9,Team Telecom,Chief Information Security Officer (CISO),Other,1800000,19,Expert (10+ years),1M-2M
2022-09-13T22:54:39Z,2022,9,It company,Lead AI engineer,Team/Tech Lead,1200000,4.5,Mid-Level (2-5 years),1M-2M
2022-09-15T13:32:56Z,2022,9,US based Startup,HR / Technical recruiter,Other,900000,5,Mid-Level (2-5 years),500K-1M
2022-09-19T21:26:10Z,2022,9,Not Specified,Motion designer,UI/UX Designer,900000,3,Mid-Level (2-5 years),500K-1M
2022-10-10T11:04:02Z,2022,10,Not Specified,QA Automation,QA/Testing,685000,2.5,Mid-Level (2-5 years),500K-1M
2022-10-12T19:55:47Z,2022,10,Not Specified,IT Project Manager,Project Manager,250000,0.5,Junior (0-2 years),200K-500K
2022-10-12T22:49:16Z,2022,10,SoftConstruct (Vbet),Business Intelligence Analyst,Other,325000,0.25,Junior (0-2 years),200K-500K
2022-10-13T03:02:34Z,2022,10,Rockbite games,Junior Java engineer,Other,200000,0,Entry Level (0 years),200K-500K
2022-10-13T03:03:10Z,2022,10,Spirit of soft,Junior Java developer,Software Engineer/Developer,100000,0.3,Junior (0-2 years),Under 200K
2022-10-17T19:21:41Z,2022,10,Not Specified,Junior Backend Engineer,Backend Developer,250000,1,Junior (0-2 years),200K-500K
2022-10-26T12:01:10Z,2022,10,Not Specified,QA Engineer,QA/Testing,700000,3.5,Mid-Level (2-5 years),500K-1M
2022-10-28T13:17:04Z,2022,10,Digitain,Front-end developer,Software Engineer/Developer,510000,4,Mid-Level (2-5 years),500K-1M
2022-10-28T16:55:47Z,2022,10,EPAM Systems,Junior Developer,Software Engineer/Developer,1500000,0.6,Junior (0-2 years),1M-2M
2022-10-28T21:56:37Z,2022,10,Coca-Cola Hellenic Bottling Company Armenia,IT Service Desk Specialist,Other,450000,3,Mid-Level (2-5 years),200K-500K
2022-10-31T17:35:32Z,2022,10,EPAM Systems,Experience Designer,UI/UX Designer,650000,3,Mid-Level (2-5 years),500K-1M
2022-11-01T14:33:51Z,2022,11,Financial company,Senior Information Security Officer,Other,1700000,6,Senior (5-10 years),1M-2M
2022-11-07T03:01:42Z,2022,11,DataArt,Middle Frontend developer,Software Engineer/Developer,800000,3,Mid-Level (2-5 years),500K-1M
2022-11-07T09:23:22Z,2022,11,Not Specified,Junior Frontend developer,Software Engineer/Developer,180000,1,Junior (0-2 years),Under 200K
2022-11-07T17:06:32Z,2022,11,Optym,Software Engineer (Java Backend),Software Engineer/Developer,700000,2,Junior (0-2 years),500K-1M
2022-11-07T17:50:47Z,2022,11,Not Specified,QA,QA/Testing,180000,1,Junior (0-2 years),Under 200K
2022-11-07T19:12:52Z,2022,11,Solo learn,Middle full stack developer,Software Engineer/Developer,600000,1.5,Junior (0-2 years),500K-1M
2022-11-16T23:07:46Z,2022,11,Synopsys,A&MS circuit design engr 1,Other,370000,1.8,Junior (0-2 years),200K-500K
2022-11-23T23:22:51Z,2022,11,ITHire,Project Manager,Project Manager,350000,1,Junior (0-2 years),200K-500K
2022-11-24T00:31:20Z,2022,11,Not Specified,Գլխավոր հաշվապահ,Other,600000,12,Expert (10+ years),500K-1M
